timestamp, id, x, y, z
1644440410721.2551,1,-250.4859423695138,121.09321172713251,39.56605711726235
1644440410821.9248,1,-250.50161440988944,121.04050336957101,39.499818958473256
1644440410922.614,1,-250.51937111934976,120.97939164615491,39.426037815877145
1644440411023.277,1,-250.55495535472096,120.85187380071649,39.282781086574104
1644440411123.846,1,-250.5920500086252,120.70622148900041,39.14502978437028
1644440411224.3809,1,-250.623275913838,120.57452551431439,39.03734823953414
1644440411325.0151,1,-250.6588910571345,120.43755967209202,38.902470789206326
1644440411425.445,1,-250.7031501135345,120.27591094022287,38.72706303217095
1644440411525.834,1,-250.69379590879947,120.31849712127183,38.756465927477066
1644440411626.2988,1,-250.61173533716135,120.6366903468465,39.064857803844966
1644440411726.754,1,-250.6525166205662,120.49061024329409,38.90062243134236
1644440411827.533,1,-250.70346061490005,120.28652311789324,38.715134795847725
1644440411928.019,1,-250.56149174244146,120.83089992515875,39.254235665585455
1644440412028.695,1,-250.58289502495614,120.73598655607272,39.184341627842734
1644440412129.315,1,-250.62161872844925,120.58806789647616,39.0366163627282
1644440412230.041,1,-250.66455251228612,120.43197709186268,38.86572780779153
1644440412330.476,1,-250.70500505539465,120.27271477427573,38.715801403448836
1644440412430.9138,1,-250.74997213594827,120.08850531636035,38.555670981109515
1644440412531.484,1,-250.8047593544552,119.87201889285964,38.35333431257965
1644440412631.9548,1,-250.8117855391461,119.84778202733327,38.32404292944757
1644440412732.7412,1,-250.68783660232884,120.3191739119674,38.7980853621591
1644440412833.38,1,-250.54326866319232,120.86898220429465,39.350985123303914
1644440412934.572,1,-250.56795459017977,120.77933780124886,39.252445356137414
1644440413035.21,1,-250.6064064614375,120.63825693001858,39.10036468499679
1644440413135.843,1,-250.64002057377348,120.49525499793378,38.985253066041196
1644440413236.445,1,-250.6740121575344,120.34818067025533,38.87104583872733
1644440413336.955,1,-250.7182325921314,120.17344679622465,38.707404153528245
1644440413437.4138,1,-250.647009556054,120.44241236805584,38.981124541736264
1644440413537.8662,1,-250.55716603814344,120.7812189915865,39.32688855381926
1644440413638.327,1,-250.58221052954872,120.69208151588884,39.22611777272504
1644440413739.0671,1,-250.60720081960835,120.6207558320944,39.11242420876664
1644440413839.632,1,-250.46409273856275,121.16449237290269,39.66041244614105
1644440413940.219,1,-250.47613007578724,121.1236416063637,39.609870369907824
1644440414040.8882,1,-250.50452112983393,121.02011985432051,39.497194329356674
1644440414141.318,1,-250.52356659002857,120.93897945666829,39.432259574176655
1644440414241.751,1,-250.54259500953646,120.86264081202948,39.363075932396335
1644440414342.169,1,-250.57682829477378,120.73541746161871,39.229398743907886
1644440414442.792,1,-250.6219705760934,120.56731432028354,39.053430951604874
1644440414543.302,1,-250.66991643932238,120.38904085910038,38.866288882363556
1644440414643.733,1,-250.7156703226538,120.21955783892865,38.68711951745496
1644440414744.189,1,-250.57573254460354,120.75279491980567,39.221560023780185
1644440414845.184,1,-250.60634125064158,120.64345796082121,39.098014504783606
1644440414945.769,1,-250.64204173880364,120.51593271342718,38.95391709233682
1644440415046.216,1,-250.67893273024586,120.37050862251755,38.817442539244375
1644440415146.754,1,-250.71939738158727,120.20268263798678,38.67531989990612
1644440415247.192,1,-250.77100240601837,120.0038604432509,38.480218752900136
1644440415347.635,1,-250.83827789055553,119.75250859162988,38.21872821825609
1644440415448.175,1,-250.8612129991017,119.66982933349354,38.12684137203792
1644440415548.968,1,-250.80501967145995,119.88150042510298,38.343687053244935
1644440415649.566,1,-250.82232174165938,119.80584091940584,38.28646911623553
1644440415750.1099,1,-250.70012551034856,120.27025586802229,38.754261115811765
1644440415850.7239,1,-250.75124395020347,120.0807760178497,38.5541985640041
1644440415951.268,1,-250.8110183610663,119.85749914337605,38.321613493257935
1644440416051.6938,1,-250.6871083350752,120.32921954204879,38.79510024462339
1644440416152.173,1,-250.54241924811294,120.88069893277569,39.347503429137774
1644440416252.82,1,-250.5039036266475,121.03144603840596,39.4909050744422
1644440416353.3088,1,-250.53691483254332,120.91258748172073,39.358439064197746
1644440416454.104,1,-250.57326948114093,120.77545636036311,39.21822927134948
1644440416554.6638,1,-250.61103065201868,120.61875360871585,39.08557578142244
1644440416655.145,1,-250.64019973968368,120.49222337126952,38.98805731606366
1644440416756.814,1,-250.68153261390748,120.33954013194104,38.82566843950701
1644440416857.323,1,-250.7294019900026,120.16169477074084,38.63852332722418
1644440416957.989,1,-250.78539059508364,119.95415569735812,38.41920770400984
1644440417058.4668,1,-250.72533934518046,120.18664202384646,38.644986388048096
1644440417159.075,1,-250.70866009301986,120.2424395063836,38.71548238835716
1644440417259.5479,1,-250.69558137579958,120.2826979270159,38.77383914585681
1644440417359.967,1,-250.61398309557694,120.59482053825204,39.084021369871564
1644440417460.406,1,-250.65093982769417,120.45815744607283,38.93855912197545
1644440417561.094,1,-250.68722286895996,120.30123807485282,38.81615204497642
1644440417661.9219,1,-250.7301570746882,120.16122144293185,38.63382808676629
1644440417762.584,1,-250.78645442175645,119.95347577464382,38.41251290161826
1644440417863.096,1,-250.8614370434871,119.67488425466274,38.11949030650224
1644440417963.6172,1,-250.81906730891208,119.84132532793312,38.276575973465974
1644440418064.1428,1,-250.69651283323606,120.31151527913072,38.74150373600463
1644440418164.692,1,-250.55338819187833,120.86004955191193,39.284991099505156
1644440418265.26,1,-250.4477788551316,121.26846437636952,39.682579934497774
1644440418365.9338,1,-250.45478909038738,121.2465244730974,39.651117179548336
1644440418466.521,1,-250.45796727240693,121.22442440860041,39.64767696688847
1644440418567.047,1,-250.4684632465024,121.19390809348472,39.59849211932102
1644440418667.5469,1,-250.47391613505752,121.16305525319858,39.586297686844915
1644440418768.0881,1,-250.48027611587707,121.12707001886565,39.572074701014806
1644440418868.56,1,-250.50256776790883,121.02885847356795,39.49828367431102
1644440418969.137,1,-250.52856765364345,120.91430936110525,39.41221745275825
1644440419069.747,1,-250.55889264064993,120.78070491443636,39.31183404811879
1644440419170.137,1,-250.58534173918505,120.68909212129763,39.20395543576681
1644440419270.613,1,-250.6112100178787,120.61701982929382,39.08419906497743
1644440419371.155,1,-250.64553554483803,120.50180704925756,38.94131368304556
1644440419471.67,1,-250.69077763756778,120.31726089964464,38.77959347079479
1644440419572.9111,1,-250.54705605140592,120.86650164079248,39.32704100659609
1644440419673.548,1,-250.56558291435886,120.78118448172489,39.26969046978714
1644440419774.11,1,-250.59450322148896,120.67657014850944,39.15415148802541
1644440419874.747,1,-250.64258574065386,120.49867771073777,38.965666256013726
1644440419975.359,1,-250.68490685614861,120.3284091047181,38.812030658315095
1644440420075.878,1,-250.74060030732957,120.1126896181795,38.60237117301818
1644440420176.431,1,-250.80366602361363,119.87728241209462,38.35698831151138
1644440420277.3809,1,-250.87202636408497,119.62241865500589,38.09072031459715
1644440420377.965,1,-250.95140139104595,119.32540743322,37.78253451349941
1644440420478.4329,1,-250.9829868704915,119.21012593457654,37.65719043778644
1644440420578.912,1,-250.8880397957363,119.57507852027244,38.01682565279405
1644440420679.606,1,-250.77677581398098,120.0011059637991,38.43976225190571
1644440420780.324,1,-250.64752536913113,120.49763869431833,38.9295788985958
1644440420880.7832,1,-250.6976390648955,120.29472075722757,38.74890819401474
1644440420981.2888,1,-250.76049825981576,120.05496903625173,38.50884648104544
1644440421081.813,1,-250.70133727984512,120.28463750940443,38.7307018513411
1644440421182.335,1,-250.6899854324602,120.32044941966804,38.78056522953337
1644440421282.876,1,-250.74686556785593,120.10277145059058,38.56386779168062
1644440421383.45,1,-250.80327200159158,119.88716693996541,38.34868248397278
1644440421483.908,1,-250.8054096621031,119.86869020260075,38.34949757684832
1644440421584.346,1,-250.6804000931667,120.34356017849889,38.82777441000952
1644440421685.889,1,-250.72172429372193,120.21425769838403,38.64781611695677
1644440421786.43,1,-250.5976672819229,120.69037295758224,39.118516435865644
1644440421887.471,1,-250.62461336254913,120.5757566546827,39.02647767406711
1644440421988.0422,1,-250.66045099148198,120.43899561362092,38.88979189669485
1644440422088.582,1,-250.70496954417746,120.27758575174512,38.71227499600069
1644440422189.089,1,-250.7619880461881,120.05598840603433,38.49845435485733
1644440422289.689,1,-250.8332906947093,119.77810195006012,38.2317737046261
1644440422390.1301,1,-250.91424182735136,119.47004204444842,37.92224035298299
1644440422490.588,1,-250.93483940493425,119.38217625535823,37.85211646474476
1644440422591.259,1,-250.8318356057707,119.7724404197996,38.24722128628302
1644440422692.646,1,-250.72609569661762,120.17505903008912,38.651282342646546
1644440422794.042,1,-250.73322250052559,120.13054406099377,38.63978890400684
1644440422894.594,1,-250.59667957205306,120.64529979362733,39.16592365019853
1644440422995.507,1,-250.63077283244596,120.51808093655723,39.03312297706043
1644440423096.108,1,-250.6705375332977,120.36969912338316,38.8782308083617
1644440423196.634,1,-250.72623729021836,120.16034668211786,38.66268075029105
1644440423297.204,1,-250.7868829530078,119.93071821881546,38.429306981629054
1644440423397.692,1,-250.73638352351227,120.12185842539535,38.62294119436355
1644440423498.167,1,-250.73559595039544,120.12571921923067,38.62480551580121
1644440423598.734,1,-250.7922756716238,119.91243243887655,38.40546520450866
1644440423699.268,1,-250.85640138912837,119.66504949473816,38.162829802089526
1644440423799.843,1,-250.86789955175354,119.60925863657071,38.12925237079613
1644440423900.326,1,-250.75328522470238,120.04097196910392,38.57089124213995
1644440424000.832,1,-250.62012710200347,120.54413644070105,39.082521298635726
1644440424101.747,1,-250.67247217367859,120.3442135523375,38.88212032874772
1644440424202.476,1,-250.72951553543172,120.14204122204235,38.65203099061986
1644440424303.153,1,-250.6626970077517,120.40316947556325,38.901931991278495
1644440424403.616,1,-250.63982306761474,120.4920360982647,38.98705330236442
1644440424504.059,1,-250.67880075340577,120.35466496624606,38.82853215709892
1644440424604.676,1,-250.72437005194067,120.19580925010578,38.643116385622
1644440424705.406,1,-250.78256104883016,119.96047551837736,38.43289052113347
1644440424806.071,1,-250.84497022359687,119.70664643831516,38.20869925106738
1644440424907.085,1,-250.74141526836416,120.09832016846558,38.6063521368257
1644440425007.604,1,-250.79341177796113,119.92785711085698,38.386084290346965
1644440425108.844,1,-250.66692873869536,120.4122048375554,38.86697156626311
1644440425209.375,1,-250.6449111289675,120.5002975963407,38.947035225981615
1644440425309.9612,1,-250.68698039051557,120.34564838433532,38.78086580264711
1644440425410.657,1,-250.73166961415453,120.17050042903762,38.61441371426366
1644440425511.172,1,-250.78357747147248,119.96753856603598,38.42074924443147
1644440425611.622,1,-250.84644806847845,119.72918863949653,38.17937996996525
1644440425712.079,1,-250.86047397319288,119.666638319793,38.133933355014555
1644440425812.642,1,-250.75495748458678,120.06933504660346,38.53614727743124
1644440425913.435,1,-250.62207754362413,120.5772177382657,39.04199764829753
1644440426014.201,1,-250.66039577639813,120.43867337818241,38.88858178808132
1644440426115.72,1,-250.69795992406904,120.2820587974697,38.757074713254255
1644440426217.201,1,-250.748378862962,120.09477922789999,38.55973748612761
1644440426318.728,1,-250.6863541672942,120.33322933008495,38.79427109204145
1644440426420.5989,1,-250.6819500435468,120.35445806995097,38.806538173029
1644440426521.3489,1,-250.60469137721222,120.65353500835477,39.09674958270525
1644440426622.304,1,-250.50548622368763,121.029083160348,39.477197531834214
1644440426722.974,1,-250.51709791337527,120.97081156387154,39.44482565012025
1644440426823.599,1,-250.53064121669965,120.90284644186961,39.40706868063321
1644440426924.054,1,-250.55175878314202,120.84878789907499,39.305378338780905
1644440427024.816,1,-250.58201649066538,120.76496868357135,39.164666197505944
1644440427125.5,1,-250.60688143701435,120.66239672733641,39.07682869897985
1644440427226.134,1,-250.63536029952675,120.54312655671413,38.97785514963406
1644440427326.666,1,-250.68785937325057,120.3446973342387,38.775878941309955
1644440427427.618,1,-250.61627560384647,120.62279918983187,39.044412650207036
1644440427528.2441,1,-250.58127038018475,120.7512796135871,39.18257202579883
1644440427628.824,1,-250.60584593288587,120.64654586033357,39.098812876557396
1644440427729.524,1,-250.63415253847887,120.52463888562183,39.003496412299235
1644440427830.048,1,-250.67866294080835,120.35991893409482,38.82905352445128
1644440427930.68,1,-250.7360396231275,120.1471450886514,38.604586095189184
1644440428031.148,1,-250.66725641348978,120.4121000614507,38.86467840476786
1644440428131.5679,1,-250.59314955293183,120.69137303899782,39.15053760136638
1644440428232.042,1,-250.61934410581648,120.57692310042187,39.06382558542529
1644440428332.5369,1,-250.65720762907915,120.43832972710341,38.91404081957598
1644440428433.0051,1,-250.71068994603573,120.24039404029865,38.704447784802554
1644440428533.505,1,-250.77810021745438,119.98994336671007,38.441153990992156
1644440428634.0352,1,-250.72152808287117,120.20903162309773,38.654005943319376
1644440428734.496,1,-250.7040316911917,120.26868148938924,38.727220858704285
1644440428834.992,1,-250.7511766808799,120.08216751280878,38.5534216461207
1644440428935.514,1,-250.74928934602724,120.09288903412629,38.55741494699072
1644440429036.01,1,-250.61510939632527,120.60493927007245,39.069179296068384
1644440429136.571,1,-250.65226847236104,120.47100640842787,38.9202851241604
1644440429237.032,1,-250.6882975036053,120.31989830897132,38.79527042903987
1644440429337.7212,1,-250.73525142613238,120.14021032199345,38.61664736054325
1644440429438.196,1,-250.7918738354808,119.92933414788685,38.395949933760186
1644440429538.626,1,-250.74203811167956,120.1215320489827,38.58418671830428
1644440429639.2551,1,-250.73723763445298,120.14406883282945,38.59865483670071
1644440429739.763,1,-250.7333707823499,120.16485083293217,38.60791543355359
1644440429840.178,1,-250.65789352179513,120.45748487859777,38.89159581938834
1644440429940.64,1,-250.69949938627053,120.30088722339707,38.73092832471659
1644440430041.107,1,-250.74338531688358,120.12147966481817,38.574413978310815
1644440430141.6409,1,-250.62293163318319,120.5821612257661,39.032903794202475
1644440430242.275,1,-250.46756670180372,121.17571766287314,39.62486578467541
1644440430342.767,1,-250.4796595484667,121.1370989426146,39.571886279154185
1644440430443.409,1,-250.48731420458188,121.0965590016871,39.553008663861974
1644440430543.8982,1,-250.50049514455483,121.04630598081872,39.50269322231349
1644440430644.389,1,-250.51806566335372,120.98615952630969,39.429390215749116
1644440430744.869,1,-250.53415000488292,120.91908588895372,39.37322949262519
1644440430845.67,1,-250.55284321166525,120.84090112119107,39.308170704188946
1644440430946.2532,1,-250.57749626216773,120.7477203464711,39.213324980957864
1644440431046.9512,1,-250.60375726212794,120.64077946696442,39.11928986748931
1644440431147.4868,1,-250.65337919817122,120.45693322140109,38.92500537770946
1644440431247.973,1,-250.50307924297644,121.02965788230453,39.499018382438315
1644440431348.499,1,-250.5216020156194,120.96637729308407,39.42162827782122
1644440431449.386,1,-250.53607771292613,120.89754667022278,39.37879390233712
1644440431550.242,1,-250.56684678854762,120.7777915974259,39.263567467497964
1644440431650.815,1,-250.6103286385209,120.61673742663393,39.09328366901566
1644440431751.569,1,-250.59988480540287,120.66014493091404,39.12988140239807
1644440431852.4722,1,-250.51671862243782,120.97918071702922,39.44556528298653
1644440431953.106,1,-250.5471557410799,120.86942155219931,39.32365506563417
1644440432053.7068,1,-250.57248828650577,120.77985023502012,39.22056892205694
1644440432154.208,1,-250.59524582160472,120.68011854701443,39.145506670936975
1644440432254.748,1,-250.6285781894361,120.55905652726699,39.012785402946626
1644440432355.266,1,-250.68232910609754,120.36161560694137,38.80078381241695
1644440432455.76,1,-250.73570136260537,120.1676174332485,38.58840704823542
1644440432556.706,1,-250.78817270552113,119.96425082379625,38.39112961420992
1644440432657.513,1,-250.8471487659516,119.72860668348521,38.1758322067175
1644440432758.112,1,-250.85710774749435,119.68338861324025,38.14441773557582
1644440432858.622,1,-250.80692009940486,119.87813727428791,38.33289681525951
1644440432959.0781,1,-250.88348446294904,119.58671832288879,38.04018537194601
1644440433059.509,1,-250.95797645457546,119.28850821066064,37.76876539656935
1644440433159.976,1,-251.0665230295724,118.87971058684356,37.34982010764682
1644440433261.056,1,-250.98494987298224,119.19006303225927,37.66179981406084
1644440433361.7761,1,-250.89946637922728,119.51551879722857,37.988528851134866
1644440433462.2458,1,-250.79531748092953,119.91192234702064,38.38670495597737
1644440433562.87,1,-250.66862906978298,120.393984023864,38.87117126567835
1644440433663.331,1,-250.64640267879687,120.4815594935938,38.95343278661927
1644440433763.843,1,-250.68824502972427,120.32746702043431,38.78875987815559
1644440433864.309,1,-250.73704788836548,120.14774114417308,38.59669350292462
1644440433964.777,1,-250.73328524895575,120.16569705336173,38.60745283525717
1644440434065.348,1,-250.59680011469143,120.68960964001027,39.125164941285924
1644440434168.702,1,-250.63564036766536,120.53102406238811,38.98638404370698
1644440434269.228,1,-250.67406678964994,120.3862949972331,38.838008858512026
1644440434369.89,1,-250.71372198797786,120.22109508844959,38.69930744242564
1644440434470.966,1,-250.75997385947855,120.02841404598453,38.537532937586576
1644440434572.898,1,-250.62740600933571,120.52985420781371,39.04708959967361
1644440434673.513,1,-250.6757476705419,120.34727154621905,38.860847838268334
1644440434773.997,1,-250.61180853100612,120.58927757216759,39.106367452604665
1644440434874.412,1,-250.59029781071777,120.67089390565407,39.18865010917182
1644440434974.8818,1,-250.56181342791592,120.77943513117553,39.29721445956503
1644440435075.349,1,-250.45796274522425,121.17419036377711,39.694460575246346
1644440435176.61,1,-250.46898035327538,121.13495286558454,39.64958243184722
1644440435277.932,1,-250.48178339306156,121.08587905264714,39.60028228419324
1644440435378.72,1,-250.51111488084655,120.97607547033853,39.486011258104774
1644440435479.137,1,-250.54532568450298,120.84800597646642,39.35273115769543
1644440435579.747,1,-250.58121812860787,120.72963990888167,39.200928298038114
1644440435680.186,1,-250.61085790102558,120.61691634599504,39.08867895242152
1644440435780.654,1,-250.6540667192657,120.45047819987202,38.925191669375096
1644440435881.274,1,-250.70990967559763,120.23647483903494,38.71291083446632
1644440435981.776,1,-250.7725490465501,119.98861244196931,38.48190518689348
1644440436082.187,1,-250.84554375579035,119.71407147194284,38.199689360903974
1644440436182.693,1,-250.92051338020505,119.43230676774327,37.9096306456549
1644440436283.456,1,-251.0079542601173,119.10367028522447,37.57132043687918
1644440436384.1519,1,-250.93151182648683,119.39503846198865,37.86294485974367
1644440436484.637,1,-250.82747945095497,119.79111610138901,38.260283268904836
1644440436586.148,1,-250.8316779447796,119.77840402197985,38.240923095091624
1644440436687.742,1,-250.90959135500168,119.47389526261736,37.94991120260017
1644440436788.44,1,-251.00329993192645,119.10067680714629,37.6062720126523
1644440436888.9639,1,-251.10808585431863,118.69677369662709,37.21105170566257
1644440436989.451,1,-251.16135026683006,118.50967375653215,36.995581235064506
1644440437089.9739,1,-251.1002575669215,118.74067651776475,37.23053492615352
1644440437190.732,1,-251.03916986037422,118.97166039817789,37.465469413497075
1644440437292.1182,1,-250.95304648275248,119.29730876642972,37.796687472145436
1644440437392.872,1,-251.0458992696492,118.94621526109437,37.43958907836108
1644440437493.4421,1,-250.97055475557016,119.23110675912977,37.72935318622768
1644440437594.1218,1,-250.87823146412583,119.58019814454356,38.08441521705664
1644440437694.866,1,-250.7653358587566,120.00707724156095,38.518595392903045
1644440437795.32,1,-250.75919671754716,120.03029046626845,38.54220564239962
1644440437895.8262,1,-250.8198024447998,119.80112903842486,38.30912477773905
1644440437996.48,1,-250.83403693110205,119.74730582148624,38.25438100143728
1644440438097.173,1,-250.78982213688496,119.91449010973626,38.424424707438135
1644440438197.999,1,-250.8555224265322,119.66606520225959,38.171750892377936
1644440438298.5151,1,-250.93215201060812,119.37631461765349,37.877044591097636
1644440438399.164,1,-250.82822613020411,119.76927753094414,38.27672850156725
1644440438499.685,1,-250.70701209853303,120.22761013137065,38.74290014229579
1644440438600.2432,1,-250.69117075431814,120.287509174313,38.803823661810924
1644440438700.865,1,-250.74046030952752,120.10113627918248,38.61426315874071
1644440438801.408,1,-250.6725777621079,120.35832226018914,38.87486555460756
1644440438901.984,1,-250.58715281280493,120.68302503823537,39.20185360051829
1644440439002.4668,1,-250.61913890230983,120.56244651556955,39.07850568821426
1644440439102.952,1,-250.6713195861951,120.36556952244223,38.87743671840046
1644440439203.739,1,-250.52447905963965,120.9194219239069,39.443104363881154
1644440439304.2769,1,-250.5462058529183,120.83688027176704,39.35973716149642
1644440439404.86,1,-250.57138038370758,120.74189568720585,39.262653302709815
1644440439505.62,1,-250.60544858912868,120.61331657408206,39.13132136572327
1644440439606.641,1,-250.65535187873797,120.42490185486677,38.939038325059165
1644440439707.5989,1,-250.5880198833269,120.6798217432103,39.197564987861526
1644440439808.582,1,-250.49355979425403,121.03841798013113,39.55939954197821
1644440439909.486,1,-250.51033372158938,120.97671003046769,39.49315359112938
1644440440010.3691,1,-250.529540895352,120.90498623533315,39.41826365947666
1644440440111.529,1,-250.55194319745152,120.82133113093363,39.33091572927955
1644440440212.426,1,-250.57807213997913,120.72375993466653,39.229037402763026
1644440440312.958,1,-250.6182070735377,120.57343364197975,39.07306280032042
1644440440413.7112,1,-250.66057332591902,120.41490841771606,38.90823713870532
1644440440514.438,1,-250.70036392827137,120.2528067128713,38.76538219471727
1644440440615.998,1,-250.74654167326824,120.06390127492226,38.600307234936615
1644440440717.097,1,-250.7535427223451,120.03506014150432,38.57495125323149
1644440440818.5771,1,-250.68944378475948,120.28289736995652,38.81709794164746
1644440440919.817,1,-250.73279479752122,120.14313887378562,38.63188782418195
1644440441020.672,1,-250.79885109890586,119.89609795828342,38.375358418546206
1644440441121.5361,1,-250.88092704686989,119.5883733629016,38.057320351970304
1644440441222.615,1,-250.85111965662557,119.7041360841169,38.169172542211875
1644440441323.545,1,-250.73371398093153,120.1516323540536,38.61745216520832
1644440441424.59,1,-250.59677777950975,120.67356997753994,39.140303453147006
1644440441525.439,1,-250.62357589071564,120.55615848580416,39.05188897866705
1644440441629.79,1,-250.6592409353997,120.41613727406286,38.91943039163573
1644440441730.787,1,-250.71287836138796,120.21463771183988,38.71195242139953
1644440441831.5352,1,-250.77130175594655,119.99404060367858,38.486775033658176
1644440441932.49,1,-250.8342459021999,119.7563375081193,38.24417773565282
1644440442033.501,1,-250.7140332642957,120.2125175256557,38.70493453108199
1644440442134.2822,1,-250.7671260158725,120.01366971127774,38.49892374398177
1644440442234.784,1,-250.84392447152857,119.72550326871216,38.20144086567267
1644440442335.282,1,-250.92417824311983,119.42568731138915,37.8893629348145
1644440442435.793,1,-250.8287684743964,119.79021150252278,38.2527287695032
1644440442536.282,1,-250.8339866138803,119.76071108181154,38.24139489533892
1644440442636.8489,1,-250.90495047150483,119.47365103191086,37.9853481785559
1644440442737.304,1,-250.80666740549702,119.84435956330337,38.36394454175437
1644440442837.864,1,-250.6865729349542,120.29738834954344,38.82652653623066
1644440442938.3198,1,-250.61782738995643,120.55607929539852,39.09174709821627
1644440443039.116,1,-250.65539125039479,120.41070941254097,38.94965060770281
1644440443140.099,1,-250.69872885721855,120.24483097313548,38.78434853082632
1644440443240.803,1,-250.75893512980173,120.01483447413483,38.554399587681026
1644440443341.701,1,-250.82471160410998,119.76338584259442,38.303293896087546
1644440443442.782,1,-250.70291292828188,120.22073835606847,38.77388471091548
1644440443553.08,1,-250.74798215651833,120.07100436999158,38.5849618243846
1644440443654.253,1,-250.82612047090524,119.78416908703508,38.27767963881953
