file_name, real_x, real_y, real_z
317.jpg,200.0,100.0,27.0
318.jpg,200.0,100.0,27.0
319.jpg,200.0,100.0,27.0
320.jpg,100.0,100.0,27.0
321.jpg,100.0,100.0,27.0
322.jpg,100.0,100.0,27.0
323.jpg,100.0,100.0,27.0
324.jpg,100.0,100.0,27.0
325.jpg,100.0,100.0,27.0
326.jpg,100.0,100.0,27.0
327.jpg,100.0,100.0,27.0
328.jpg,100.0,100.0,27.0
329.jpg,100.0,100.0,27.0
330.jpg,100.0,100.0,27.0
331.jpg,100.0,100.0,27.0
332.jpg,100.0,100.0,27.0
333.jpg,100.0,100.0,27.0
334.jpg,100.0,100.0,27.0
335.jpg,100.0,100.0,27.0
336.jpg,100.0,100.0,27.0
337.jpg,100.0,100.0,27.0
338.jpg,100.0,100.0,27.0
339.jpg,100.0,100.0,27.0
340.jpg,100.0,100.0,27.0
341.jpg,100.0,100.0,27.0
342.jpg,100.0,100.0,27.0
343.jpg,100.0,100.0,27.0
344.jpg,100.0,100.0,27.0
345.jpg,100.0,100.0,27.0
346.jpg,100.0,100.0,27.0
347.jpg,100.0,100.0,27.0
348.jpg,100.0,100.0,27.0
349.jpg,100.0,100.0,27.0
350.jpg,100.0,100.0,27.0
351.jpg,100.0,100.0,27.0
352.jpg,100.0,100.0,27.0
353.jpg,100.0,100.0,27.0
354.jpg,100.0,100.0,27.0
355.jpg,100.0,100.0,27.0
356.jpg,100.0,100.0,27.0
357.jpg,100.0,100.0,27.0
358.jpg,100.0,100.0,27.0
359.jpg,100.0,100.0,27.0
360.jpg,0.0,100.0,27.0
361.jpg,0.0,100.0,27.0
362.jpg,0.0,100.0,27.0
363.jpg,0.0,100.0,27.0
364.jpg,0.0,100.0,27.0
365.jpg,0.0,100.0,27.0
366.jpg,0.0,100.0,27.0
367.jpg,0.0,100.0,27.0
368.jpg,0.0,100.0,27.0
369.jpg,0.0,100.0,27.0
370.jpg,0.0,100.0,27.0
371.jpg,0.0,100.0,27.0
372.jpg,0.0,100.0,27.0
373.jpg,0.0,100.0,27.0
374.jpg,0.0,100.0,27.0
375.jpg,0.0,100.0,27.0
376.jpg,0.0,100.0,27.0
377.jpg,0.0,100.0,27.0
378.jpg,0.0,100.0,27.0
379.jpg,0.0,100.0,27.0
380.jpg,0.0,100.0,27.0
381.jpg,0.0,100.0,27.0
382.jpg,0.0,100.0,27.0
383.jpg,0.0,100.0,27.0
384.jpg,0.0,100.0,27.0
385.jpg,0.0,100.0,27.0
386.jpg,0.0,100.0,27.0
387.jpg,0.0,100.0,27.0
388.jpg,0.0,100.0,27.0
389.jpg,0.0,100.0,27.0
390.jpg,0.0,100.0,27.0
391.jpg,0.0,100.0,27.0
392.jpg,0.0,100.0,27.0
393.jpg,0.0,100.0,27.0
394.jpg,0.0,100.0,27.0
395.jpg,0.0,100.0,27.0
396.jpg,0.0,100.0,27.0
397.jpg,0.0,100.0,27.0
398.jpg,0.0,100.0,27.0
399.jpg,0.0,100.0,27.0
400.jpg,-100.0,100.0,27.0
401.jpg,-100.0,100.0,27.0
402.jpg,-100.0,100.0,27.0
403.jpg,-100.0,100.0,27.0
404.jpg,-100.0,100.0,27.0
405.jpg,-100.0,100.0,27.0
406.jpg,-100.0,100.0,27.0
407.jpg,-100.0,100.0,27.0
408.jpg,-100.0,100.0,27.0
409.jpg,-100.0,100.0,27.0
410.jpg,-100.0,100.0,27.0
411.jpg,-100.0,100.0,27.0
412.jpg,-100.0,100.0,27.0
413.jpg,-100.0,100.0,27.0
414.jpg,-100.0,100.0,27.0
415.jpg,-100.0,100.0,27.0
416.jpg,-100.0,100.0,27.0
417.jpg,-100.0,100.0,27.0
418.jpg,-100.0,100.0,27.0
419.jpg,-100.0,100.0,27.0
420.jpg,-100.0,100.0,27.0
421.jpg,-100.0,100.0,27.0
422.jpg,-100.0,100.0,27.0
423.jpg,-100.0,100.0,27.0
424.jpg,-100.0,100.0,27.0
425.jpg,-100.0,100.0,27.0
426.jpg,-100.0,100.0,27.0
427.jpg,-100.0,100.0,27.0
428.jpg,-100.0,100.0,27.0
429.jpg,-100.0,100.0,27.0
430.jpg,-100.0,100.0,27.0
431.jpg,-100.0,100.0,27.0
432.jpg,-100.0,100.0,27.0
433.jpg,-100.0,100.0,27.0
434.jpg,-100.0,100.0,27.0
435.jpg,-100.0,100.0,27.0
436.jpg,-100.0,100.0,27.0
437.jpg,-100.0,100.0,27.0
438.jpg,-100.0,100.0,27.0
439.jpg,-100.0,100.0,27.0
440.jpg,-200.0,100.0,27.0
441.jpg,-200.0,100.0,27.0
442.jpg,-200.0,100.0,27.0
443.jpg,-200.0,100.0,27.0
444.jpg,-200.0,100.0,27.0
445.jpg,-200.0,100.0,27.0
446.jpg,-200.0,100.0,27.0
447.jpg,-200.0,100.0,27.0
448.jpg,-200.0,100.0,27.0
449.jpg,-200.0,100.0,27.0
450.jpg,-200.0,100.0,27.0
451.jpg,-200.0,100.0,27.0
452.jpg,-200.0,100.0,27.0
453.jpg,-200.0,100.0,27.0
454.jpg,-200.0,100.0,27.0
455.jpg,-200.0,100.0,27.0
456.jpg,-200.0,100.0,27.0
457.jpg,-200.0,100.0,27.0
458.jpg,-200.0,100.0,27.0
459.jpg,-200.0,100.0,27.0
460.jpg,-200.0,100.0,27.0
461.jpg,-200.0,100.0,27.0
462.jpg,-200.0,100.0,27.0
463.jpg,-200.0,100.0,27.0
464.jpg,-200.0,100.0,27.0
465.jpg,-200.0,100.0,27.0
466.jpg,-200.0,100.0,27.0
467.jpg,-200.0,100.0,27.0
468.jpg,-200.0,100.0,27.0
469.jpg,-200.0,100.0,27.0
470.jpg,-200.0,100.0,27.0
471.jpg,-200.0,100.0,27.0
472.jpg,-200.0,100.0,27.0
473.jpg,-200.0,100.0,27.0
474.jpg,-200.0,100.0,27.0
475.jpg,-200.0,100.0,27.0
476.jpg,-200.0,100.0,27.0
477.jpg,-200.0,100.0,27.0
478.jpg,-200.0,100.0,27.0
479.jpg,-200.0,100.0,27.0
480.jpg,-300.0,100.0,27.0
481.jpg,-300.0,100.0,27.0
482.jpg,-300.0,100.0,27.0
483.jpg,-300.0,100.0,27.0
484.jpg,-300.0,100.0,27.0
485.jpg,-300.0,100.0,27.0
486.jpg,-300.0,100.0,27.0
487.jpg,-300.0,100.0,27.0
488.jpg,-300.0,100.0,27.0
489.jpg,-300.0,100.0,27.0
490.jpg,-300.0,100.0,27.0
491.jpg,-300.0,100.0,27.0
492.jpg,-300.0,100.0,27.0
493.jpg,-300.0,100.0,27.0
494.jpg,-300.0,100.0,27.0
495.jpg,-300.0,100.0,27.0
496.jpg,-300.0,100.0,27.0
497.jpg,-300.0,100.0,27.0
498.jpg,-300.0,100.0,27.0
499.jpg,-300.0,100.0,27.0
500.jpg,-300.0,100.0,27.0
501.jpg,-300.0,100.0,27.0
502.jpg,-300.0,100.0,27.0
503.jpg,-300.0,100.0,27.0
504.jpg,-300.0,100.0,27.0
505.jpg,-300.0,100.0,27.0
506.jpg,-300.0,100.0,27.0
507.jpg,-300.0,100.0,27.0
508.jpg,-300.0,100.0,27.0
509.jpg,-300.0,100.0,27.0
510.jpg,-300.0,100.0,27.0
511.jpg,-300.0,100.0,27.0
512.jpg,-300.0,100.0,27.0
513.jpg,-300.0,100.0,27.0
514.jpg,-300.0,100.0,27.0
515.jpg,-300.0,100.0,27.0
516.jpg,-300.0,100.0,27.0
517.jpg,-300.0,100.0,27.0
518.jpg,-300.0,100.0,27.0
519.jpg,-300.0,100.0,27.0
520.jpg,-400.0,100.0,27.0
521.jpg,-400.0,100.0,27.0
522.jpg,-400.0,100.0,27.0
523.jpg,-400.0,100.0,27.0
524.jpg,-400.0,100.0,27.0
525.jpg,-400.0,100.0,27.0
526.jpg,-400.0,100.0,27.0
527.jpg,-400.0,100.0,27.0
528.jpg,-400.0,100.0,27.0
529.jpg,-400.0,100.0,27.0
530.jpg,-400.0,100.0,27.0
531.jpg,-400.0,100.0,27.0
532.jpg,-400.0,100.0,27.0
533.jpg,-400.0,100.0,27.0
534.jpg,-400.0,100.0,27.0
535.jpg,-400.0,100.0,27.0
536.jpg,-400.0,100.0,27.0
537.jpg,-400.0,100.0,27.0
538.jpg,-400.0,100.0,27.0
539.jpg,-400.0,100.0,27.0
540.jpg,-400.0,200.0,27.0
541.jpg,-400.0,200.0,27.0
542.jpg,-400.0,200.0,27.0
543.jpg,-400.0,200.0,27.0
544.jpg,-400.0,200.0,27.0
545.jpg,-400.0,200.0,27.0
546.jpg,-400.0,200.0,27.0
547.jpg,-400.0,200.0,27.0
548.jpg,-400.0,200.0,27.0
549.jpg,-400.0,200.0,27.0
550.jpg,-400.0,200.0,27.0
551.jpg,-400.0,200.0,27.0
552.jpg,-400.0,200.0,27.0
553.jpg,-400.0,200.0,27.0
554.jpg,-400.0,200.0,27.0
555.jpg,-400.0,200.0,27.0
556.jpg,-400.0,200.0,27.0
557.jpg,-400.0,200.0,27.0
558.jpg,-400.0,200.0,27.0
559.jpg,-400.0,200.0,27.0
560.jpg,-300.0,200.0,27.0
561.jpg,-300.0,200.0,27.0
562.jpg,-300.0,200.0,27.0
563.jpg,-300.0,200.0,27.0
564.jpg,-300.0,200.0,27.0
565.jpg,-300.0,200.0,27.0
566.jpg,-300.0,200.0,27.0
567.jpg,-300.0,200.0,27.0
568.jpg,-300.0,200.0,27.0
569.jpg,-300.0,200.0,27.0
570.jpg,-300.0,200.0,27.0
571.jpg,-300.0,200.0,27.0
572.jpg,-300.0,200.0,27.0
573.jpg,-300.0,200.0,27.0
574.jpg,-300.0,200.0,27.0
575.jpg,-300.0,200.0,27.0
576.jpg,-300.0,200.0,27.0
577.jpg,-300.0,200.0,27.0
578.jpg,-300.0,200.0,27.0
579.jpg,-300.0,200.0,27.0
580.jpg,-200.0,200.0,27.0
581.jpg,-200.0,200.0,27.0
582.jpg,-200.0,200.0,27.0
583.jpg,-200.0,200.0,27.0
584.jpg,-200.0,200.0,27.0
585.jpg,-200.0,200.0,27.0
586.jpg,-200.0,200.0,27.0
587.jpg,-200.0,200.0,27.0
588.jpg,-200.0,200.0,27.0
589.jpg,-200.0,200.0,27.0
590.jpg,-200.0,200.0,27.0
591.jpg,-200.0,200.0,27.0
592.jpg,-200.0,200.0,27.0
593.jpg,-200.0,200.0,27.0
594.jpg,-200.0,200.0,27.0
595.jpg,-200.0,200.0,27.0
596.jpg,-200.0,200.0,27.0
597.jpg,-200.0,200.0,27.0
598.jpg,-200.0,200.0,27.0
599.jpg,-200.0,200.0,27.0
600.jpg,-200.0,200.0,27.0
601.jpg,-200.0,200.0,27.0
602.jpg,-200.0,200.0,27.0
603.jpg,-200.0,200.0,27.0
604.jpg,-200.0,200.0,27.0
605.jpg,-200.0,200.0,27.0
606.jpg,-200.0,200.0,27.0
607.jpg,-200.0,200.0,27.0
608.jpg,-200.0,200.0,27.0
609.jpg,-200.0,200.0,27.0
610.jpg,-200.0,200.0,27.0
611.jpg,-200.0,200.0,27.0
612.jpg,-200.0,200.0,27.0
613.jpg,-200.0,200.0,27.0
614.jpg,-200.0,200.0,27.0
615.jpg,-200.0,200.0,27.0
616.jpg,-200.0,200.0,27.0
617.jpg,-200.0,200.0,27.0
618.jpg,-200.0,200.0,27.0
619.jpg,-200.0,200.0,27.0
620.jpg,-100.0,200.0,27.0
621.jpg,-100.0,200.0,27.0
622.jpg,-100.0,200.0,27.0
623.jpg,-100.0,200.0,27.0
624.jpg,-100.0,200.0,27.0
625.jpg,-100.0,200.0,27.0
626.jpg,-100.0,200.0,27.0
627.jpg,-100.0,200.0,27.0
628.jpg,-100.0,200.0,27.0
629.jpg,-100.0,200.0,27.0
630.jpg,-100.0,200.0,27.0
631.jpg,-100.0,200.0,27.0
632.jpg,-100.0,200.0,27.0
633.jpg,-100.0,200.0,27.0
634.jpg,-100.0,200.0,27.0
635.jpg,-100.0,200.0,27.0
636.jpg,-100.0,200.0,27.0
637.jpg,-100.0,200.0,27.0
638.jpg,-100.0,200.0,27.0
639.jpg,-100.0,200.0,27.0
640.jpg,-100.0,200.0,27.0
641.jpg,-100.0,200.0,27.0
642.jpg,-100.0,200.0,27.0
643.jpg,-100.0,200.0,27.0
644.jpg,-100.0,200.0,27.0
645.jpg,-100.0,200.0,27.0
646.jpg,-100.0,200.0,27.0
647.jpg,-100.0,200.0,27.0
648.jpg,-100.0,200.0,27.0
649.jpg,-100.0,200.0,27.0
650.jpg,-100.0,200.0,27.0
651.jpg,-100.0,200.0,27.0
652.jpg,-100.0,200.0,27.0
653.jpg,-100.0,200.0,27.0
654.jpg,-100.0,200.0,27.0
655.jpg,-100.0,200.0,27.0
656.jpg,-100.0,200.0,27.0
657.jpg,-100.0,200.0,27.0
658.jpg,-100.0,200.0,27.0
659.jpg,-100.0,200.0,27.0
660.jpg,0.0,200.0,27.0
661.jpg,0.0,200.0,27.0
662.jpg,0.0,200.0,27.0
663.jpg,0.0,200.0,27.0
664.jpg,0.0,200.0,27.0
665.jpg,0.0,200.0,27.0
666.jpg,0.0,200.0,27.0
667.jpg,0.0,200.0,27.0
668.jpg,0.0,200.0,27.0
669.jpg,0.0,200.0,27.0
670.jpg,0.0,200.0,27.0
671.jpg,0.0,200.0,27.0
672.jpg,0.0,200.0,27.0
673.jpg,0.0,200.0,27.0
674.jpg,0.0,200.0,27.0
675.jpg,0.0,200.0,27.0
676.jpg,0.0,200.0,27.0
677.jpg,0.0,200.0,27.0
678.jpg,0.0,200.0,27.0
679.jpg,0.0,200.0,27.0
680.jpg,0.0,200.0,27.0
681.jpg,0.0,200.0,27.0
682.jpg,0.0,200.0,27.0
683.jpg,0.0,200.0,27.0
684.jpg,0.0,200.0,27.0
685.jpg,0.0,200.0,27.0
686.jpg,0.0,200.0,27.0
687.jpg,0.0,200.0,27.0
688.jpg,0.0,200.0,27.0
689.jpg,0.0,200.0,27.0
690.jpg,0.0,200.0,27.0
691.jpg,0.0,200.0,27.0
692.jpg,0.0,200.0,27.0
693.jpg,0.0,200.0,27.0
694.jpg,0.0,200.0,27.0
695.jpg,0.0,200.0,27.0
696.jpg,0.0,200.0,27.0
697.jpg,0.0,200.0,27.0
698.jpg,0.0,200.0,27.0
699.jpg,0.0,200.0,27.0
700.jpg,100.0,200.0,27.0
701.jpg,100.0,200.0,27.0
702.jpg,100.0,200.0,27.0
703.jpg,100.0,200.0,27.0
704.jpg,100.0,200.0,27.0
705.jpg,100.0,200.0,27.0
706.jpg,100.0,200.0,27.0
707.jpg,100.0,200.0,27.0
708.jpg,100.0,200.0,27.0
709.jpg,100.0,200.0,27.0
710.jpg,100.0,200.0,27.0
711.jpg,100.0,200.0,27.0
712.jpg,100.0,200.0,27.0
713.jpg,100.0,200.0,27.0
714.jpg,100.0,200.0,27.0
715.jpg,100.0,200.0,27.0
716.jpg,100.0,200.0,27.0
717.jpg,100.0,200.0,27.0
718.jpg,100.0,200.0,27.0
719.jpg,100.0,200.0,27.0
720.jpg,100.0,200.0,27.0
721.jpg,100.0,200.0,27.0
722.jpg,100.0,200.0,27.0
723.jpg,100.0,200.0,27.0
724.jpg,100.0,200.0,27.0
725.jpg,100.0,200.0,27.0
726.jpg,100.0,200.0,27.0
727.jpg,100.0,200.0,27.0
728.jpg,100.0,200.0,27.0
729.jpg,100.0,200.0,27.0
730.jpg,100.0,200.0,27.0
731.jpg,100.0,200.0,27.0
732.jpg,100.0,200.0,27.0
733.jpg,100.0,200.0,27.0
734.jpg,100.0,200.0,27.0
735.jpg,100.0,200.0,27.0
736.jpg,100.0,200.0,27.0
737.jpg,100.0,200.0,27.0
738.jpg,100.0,200.0,27.0
739.jpg,100.0,200.0,27.0
740.jpg,200.0,200.0,27.0
741.jpg,200.0,200.0,27.0
742.jpg,200.0,200.0,27.0
743.jpg,200.0,200.0,27.0
744.jpg,200.0,200.0,27.0
745.jpg,200.0,200.0,27.0
746.jpg,200.0,200.0,27.0
747.jpg,200.0,200.0,27.0
748.jpg,200.0,200.0,27.0
749.jpg,200.0,200.0,27.0
750.jpg,200.0,200.0,27.0
751.jpg,200.0,200.0,27.0
752.jpg,200.0,200.0,27.0
753.jpg,200.0,200.0,27.0
754.jpg,200.0,200.0,27.0
755.jpg,200.0,200.0,27.0
756.jpg,200.0,200.0,27.0
757.jpg,200.0,200.0,27.0
758.jpg,200.0,200.0,27.0
759.jpg,200.0,200.0,27.0
760.jpg,200.0,200.0,27.0
